Region,BHK,Title,SQFT,Rate,Bathrooms,Type,Possession,Price
Malleshpalya,2,Semi Furnished 2BHK Apartment in C V Raman Nagar,974,9437.0,2 Bathrooms,Sale,Jun'18,91.91
Malleshpalya,2,Semi Furnished 2BHK Apartment in Kaggadasapura,750,5333.0,2 Bathrooms,Sale,May'18,40.0
Malleshpalya,2,Semi Furnished 2BHK Apartment in Mahadevpura,1016,8563.0,2 Bathrooms,Sale,May'18,87.0
Malleshpalya,3,Semi Furnished 3BHK Apartment in Malleshpalya,1250,6000.0,3 Bathrooms,Sale,May'18,75.0
Malleshpalya,3,Semi Furnished 3BHK Apartment in C V Raman Nagar,1285,9430.0,3 Bathrooms,Sale,Jun'18,121.0
Malleshpalya,3,3BHK Apartment in Kaggadasapura,945,5873.0,3 Bathrooms,Sale,Jan'18,55.5
Malleshpalya,3,3BHK Apartment in Mahadevpura,1328,10542.0,3 Bathrooms,Sale,May'18,140.0
Malleshpalya,3,3BHK Apartment in C V Raman Nagar,1910,18063.0,3 Bathrooms,Sale,Mar'20,345.0
Malleshpalya,3,3BHK Apartment in Doddenakundi,1155,6883.0,3 Bathrooms,Sale,Jan'18,79.5
Malleshpalya,3,Semi Furnished 3BHK Apartment in Kaggadasapura,1182,5922.0,3 Bathrooms,Sale,May'18,70.0
Malleshpalya,3,3BHK Apartment in HAL 2nd Stage,1850,14054.0,3 Bathrooms,Sale,May'18,260.0
Malleshpalya,3,Semi Furnished 3BHK Apartment in CV Raman Nagar,1200,6500.0,2 Bathrooms,Sale,Mar'18,78.0
Malleshpalya,3,3BHK Apartment in HAL 2nd Stage,1866,16827.0,3 Bathrooms,Sale,May'18,314.0
Malleshpalya,3,3BHK Apartment in HAL 2nd Stage,1745,13467.0,4 Bathrooms,Sale,May'18,235.0
Malleshpalya,3,3BHK Apartment in C V Raman Nagar,1161,11628.0,3 Bathrooms,Sale,May'18,135.0
Malleshpalya,3,Semi Furnished 3BHK Apartment in Kaggadasapura,1099,6096.0,2 Bathrooms,Sale,Jun'18,67.0
Malleshpalya,3,Semi Furnished 3BHK Apartment in Old Madras Road,1052,7605.0,3 Bathrooms,Sale,Feb'18,80.0
Malleshpalya,3,3BHK Apartment in Marathahalli,1120,8661.0,2 Bathrooms,Sale,May'18,97.0
Malleshpalya,3,Semi Furnished 3BHK Apartment in Mahadevpura,1504,6915.0,2 Bathrooms,Sale,Jun'18,104.0
Malleshpalya,3,Fully Furnished 3BHK Apartment in Basavanagar,1050,7619.0,2 Bathrooms,Sale,Jul'18,80.0
Malleshpalya,3,3BHK Apartment in Kaggadasapura,1555,4823.0,2 Bathrooms,Sale,May'18,75.0
Malleshpalya,3,3BHK Apartment in Mahadevpura,1564,4795.0,2 Bathrooms,Sale,Aug'18,75.0
Malleshpalya,3,3BHK Apartment in Doddanekkundi,1178,6452.0,3 Bathrooms,Sale,May'18,76.0
Malleshpalya,3,3BHK Apartment in Old Madras Road,1178,8913.0,3 Bathrooms,Sale,May'18,105.0
Malleshpalya,3,3BHK Apartment in Mahadevpura,1075,8502.0,3 Bathrooms,Sale,Sep'21,91.4
Malleshpalya,3,3BHK Apartment in Doddanekkundi,1295,8880.0,3 Bathrooms,Sale,Jun'18,115.0
Malleshpalya,3, 3 BHK Apartment in Basavanagar,928,8677.0,3 Bathrooms,Sale,May'18,80.52
Malleshpalya,3, 3 BHK Apartment in Basavanagar,1211,8423.0,3 Bathrooms,Sale,May'18,102.0
Malleshpalya,3,3BHK Apartment in Doddenakundi,1690,7692.0,3 Bathrooms,Sale,Dec'17,130.0
Malleshpalya,3,3BHK Apartment in C V Raman Nagar,1278,11894.0,3 Bathrooms,Sale,Apr'19,152.0
Malleshpalya,3,Semi Furnished 3BHK Apartment in Mahadevpura,1580,5380.0,3 Bathrooms,Sale,Jan'18,85.0
Malleshpalya,3,Semi Furnished 3BHK Apartment in Mahadevpura,1075,8093.0,3 Bathrooms,Sale,May'18,87.0
Malleshpalya,3,3BHK Apartment in CV Raman Nagar,995,6030.0,3 Bathrooms,Sale,May'18,60.0
Magadi Road,1,1BHK Apartment in Magadi Road,605,6364.0,1 Bathrooms,Sale,Aug'18,38.5
Magadi Road,2,2BHK Apartment in Magadi Road,884,13180.0,2 Bathrooms,Sale,Jan'18,116.0
Magadi Road,2,Semi Furnished 2BHK Apartment in Magadi Road,884,13573.0,2 Bathrooms,Sale,Aug'18,119.0
Magadi Road,2,2BHK Apartment in Magadi Road,888,13739.0,2 Bathrooms,Sale,May'18,122.0
Magadi Road,2,Semi Furnished 2BHK Apartment in Magadi Road,888,13164.0,2 Bathrooms,Sale,Feb'18,116.0
Magadi Road,2,Semi Furnished 2BHK Apartment in Magadi Road,884,13573.0,2 Bathrooms,Sale,Aug'18,119.0
Magadi Road,2,2BHK Apartment in Magadi Road,884,13180.0,2 Bathrooms,Sale,Jan'18,116.0
Magadi Road,2,2BHK Apartment in Magadi Road,1050,3714.0,2 Bathrooms,Sale,Mar'18,39.0
Magadi Road,2,2BHK Apartment in Magadi Road,840,5595.0,2 Bathrooms,Sale,Mar'18,47.0
Magadi Road,2,2BHK Apartment in Magadi Road,781,8580.0,2 Bathrooms,Sale,Mar'19,67.01
Magadi Road,2,2BHK Apartment in Magadi Road,963,12773.0,2 Bathrooms,Sale,Aug'18,123.0
Magadi Road,2,2BHK Apartment in Magadi Road,1263,90261.0,1 Bathrooms,Sale,Mar'18,1140.0
Magadi Road,2,2BHK Apartment in Magadi Road,490,4286.0,2 Bathrooms,Sale,Mar'18,21.0
Magadi Road,2,2BHK Apartment in Magadi Road,545,2294.0,1 Bathrooms,Sale,Dec'17,12.5
Magadi Road,2,Semi Furnished 2BHK Apartment in Magadi Road,950,13168.0,2 Bathrooms,Sale,Feb'18,125.0
Magadi Road,2,Semi Furnished 2BHK Apartment in Magadi Road,884,13179.0,2 Bathrooms,Sale,Feb'18,116.0
Magadi Road,2,2BHK Apartment in Magadi Road,781,8580.0,2 Bathrooms,Sale,Aug'18,67.01
Magadi Road,2,Semi Furnished 2BHK Apartment in Magadi Road,884,13573.0,2 Bathrooms,Sale,Aug'18,119.0
Magadi Road,2,2BHK Apartment in Magadi Road,840,7738.0,2 Bathrooms,Sale,Feb'18,65.0
Magadi Road,2,Semi Furnished 2BHK Apartment in Magadi Road,840,6548.0,2 Bathrooms,Sale,Feb'18,55.0
Magadi Road,2,Semi Furnished 2BHK Apartment in Magadi Road,840,6548.0,2 Bathrooms,Sale,Feb'18,55.0
Magadi Road,2,2BHK Apartment in Magadi Road,490,5714.0,2 Bathrooms,Sale,Feb'18,28.0
Magadi Road,3,3BHK Apartment in Magadi Road,1243,14803.0,3 Bathrooms,Sale,May'18,184.0
Magadi Road,3,3BHK Apartment in Magadi Road,963,14746.0,2 Bathrooms,Sale,May'18,142.0
Magadi Road,3,Semi Furnished 3BHK Apartment in Magadi Road,1215,13574.0,3 Bathrooms,Sale,Aug'18,164.0
Magadi Road,3,Semi Furnished 3BHK Apartment in Magadi Road,1215,13827.0,3 Bathrooms,Sale,Apr'18,168.0
Magadi Road,3,Semi Furnished 3BHK Apartment in Magadi Road,1243,13178.0,3 Bathrooms,Sale,Feb'18,163.0
Magadi Road,3,3BHK Apartment in Magadi Road,1456,12363.0,3 Bathrooms,Sale,Jun'18,180.0
Magadi Road,3,Semi Furnished 3BHK Apartment in Magadi Road,1243,13574.0,3 Bathrooms,Sale,Aug'18,168.0
Magadi Road,3,Semi Furnished 3BHK Apartment in Magadi Road,939,6922.0,2 Bathrooms,Sale,Apr'18,65.0
Magadi Road,3,Semi Furnished 3BHK Apartment in Magadi Road,1400,10000.0,3 Bathrooms,Sale,Apr'18,140.0
Magadi Road,3,3BHK Apartment in Magadi Road,736,7065.0,3 Bathrooms,Sale,Apr'18,52.0
Magadi Road,3,3BHK Apartment in Magadi Road,736,7651.0,3 Bathrooms,Sale,Mar'19,56.31
Magadi Road,3,3BHK Apartment in Magadi Road,1400,10000.0,2 Bathrooms,Sale,Apr'18,140.0
Magadi Road,3,3BHK Apartment in Magadi Road,420,8810.0,3 Bathrooms,Sale,May'18,37.0
Magadi Road,3,3BHK Apartment in Magadi Road,736,7651.0,3 Bathrooms,Sale,Aug'18,56.31
Attibele,1,Fully Furnished 1BHK Apartment in Attibele,516,4845.0,1 Bathrooms,Sale,Mar'18,24.99
Attibele,1,1BHK Apartment in Attibele,547,3574.0,1 Bathrooms,Sale,Mar'18,19.55
Attibele,1, 1 BHK Apartment in Attibele,552,4425.0,1 Bathrooms,Sale,Apr'18,24.42
Attibele,1,Semi Furnished 1BHK Apartment in Attibele,322,3261.0,1 Bathrooms,Sale,Feb'18,10.5
Attibele,1,1BHK Apartment in Attibele,375,3859.0,1 Bathrooms,Sale,Nov'18,14.47
Attibele,1,1BHK Apartment in Attibele,547,3574.0,1 Bathrooms,Sale,Mar'18,19.55
Attibele,1,1BHK Apartment in Attibele,419,3853.0,1 Bathrooms,Sale,Nov'18,16.14
Attibele,1,1BHK Apartment in Attibele,287,3833.0,1 Bathrooms,Sale,Apr'18,11.0
Attibele,1,1BHK Apartment in Attibele,315,3492.0,1 Bathrooms,Sale,Mar'18,11.0
Attibele,2,2BHK Apartment in Attibele,720,3125.0,2 Bathrooms,Sale,Jul'18,22.5
Attibele,2,Semi Furnished 2BHK Apartment in Attibele,1286,3655.0,2 Bathrooms,Sale,May'18,47.0
Attibele,2,2BHK Apartment in Attibele,605,3636.0,2 Bathrooms,Sale,Jul'18,22.0
Attibele,2,2BHK Apartment in Attibele,764,3569.0,2 Bathrooms,Sale,Mar'18,27.27
Attibele,2,Semi Furnished 2BHK Apartment in Attibele,459,5447.0,2 Bathrooms,Sale,May'18,25.0
Attibele,2,2BHK Apartment in Attibele,697,3568.0,2 Bathrooms,Sale,Mar'18,24.87
Attibele,2, 2 BHK Apartment in Attibele,888,4427.0,2 Bathrooms,Sale,Apr'18,39.3
Attibele,2, 2 BHK Apartment in Attibele,734,4430.0,2 Bathrooms,Sale,Apr'18,32.51
Attibele,2,2BHK Apartment in Attibele,560,5268.0,2 Bathrooms,Sale,May'18,29.5
Attibele,2,2BHK Apartment in Attibele,764,3569.0,2 Bathrooms,Sale,Oct'18,27.27
Attibele,2,2BHK Apartment in Attibele,455,5275.0,2 Bathrooms,Sale,Feb'18,24.0
Attibele,2,2BHK Apartment in Attibele,897,3856.0,2 Bathrooms,Sale,Aug'18,34.58
Attibele,2,Semi Furnished 2BHK Apartment in Attibele,718,3900.0,2 Bathrooms,Sale,Apr'18,28.0
Attibele,2,Semi Furnished 2BHK Apartment in Attibele,490,5306.0,2 Bathrooms,Sale,Mar'18,26.0
Attibele,2,2BHK Apartment in Attibele,519,3860.0,2 Bathrooms,Sale,Nov'18,20.03
Attibele,2,2BHK Apartment in Attibele,623,7544.0,2 Bathrooms,Sale,Mar'18,47.0
Attibele,2,2BHK Apartment in Attibele,630,5556.0,2 Bathrooms,Sale,Mar'18,35.0
Attibele,2,2BHK Apartment in Attibele,630,5556.0,2 Bathrooms,Sale,Mar'18,35.0
Attibele,2,2BHK Apartment in Attibele,697,3568.0,2 Bathrooms,Sale,Mar'18,24.87
Attibele,2,2BHK Apartment in Attibele,822,3571.0,2 Bathrooms,Sale,Mar'18,29.35
Attibele,2,2BHK Apartment in Attibele,764,3569.0,2 Bathrooms,Sale,Mar'18,27.27
Attibele,2,Semi Furnished 2BHK Apartment in Attibele,960,4375.0,2 Bathrooms,Sale,Dec'17,42.0
Attibele,2,2BHK Apartment in Sarjapur Attibele Road,935,5241.0,2 Bathrooms,Sale,May'18,49.0
Attibele,2,2BHK Apartment in Sarjapur Attibele Road,935,5241.0,2 Bathrooms,Sale,May'18,49.0
Attibele,2,2BHK Apartment in Sarjapur Attibele Road,858,3680.0,2 Bathrooms,Sale,Dec'19,31.57
Attibele,3,3BHK Apartment in Attibele,1147,3572.0,3 Bathrooms,Sale,Mar'18,40.97
Attibele,3, 3 BHK Apartment in Attibele,1117,4429.0,3 Bathrooms,Sale,Apr'18,49.47
Attibele,3,3BHK Apartment in Attibele,1385,3858.0,3 Bathrooms,Sale,Mar'18,53.43
Attibele,3,3BHK Apartment in Attibele,1147,3572.0,3 Bathrooms,Sale,Mar'18,40.97
Attibele,3,3BHK Apartment in Attibele,1147,3858.0,3 Bathrooms,Sale,Nov'18,44.25
Attibele,3,Semi Furnished 3BHK Apartment in Attibele,1215,5967.0,3 Bathrooms,Sale,Feb'18,72.5
Attibele,3,Fully Furnished 3BHK Apartment in Sarjapur Attibele Road,959,4171.0,2 Bathrooms,Sale,Feb'18,40.0
Attibele,3,Semi Furnished 3BHK Apartment in Sarjapur Attibele Road,648,3441.0,2 Bathrooms,Sale,Apr'18,22.3
Attibele,3,3BHK Apartment in Sarjapur Attibele Road,1403,3680.0,3 Bathrooms,Sale,Dec'19,51.63
Attibele,3,3BHK Apartment in Attibele,978,5215.0,2 Bathrooms,Sale,Dec'17,51.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Judicial Layout,368,7065.0,1 Bathrooms,Sale,Jul'20,26.0
Anjanapura,1,1BHK Apartment in Judicial Layout,368,7337.0,1 Bathrooms,Sale,Dec'21,26.99
Anjanapura,1,Semi Furnished 1BHK Apartment in Judicial Layout,368,7065.0,1 Bathrooms,Sale,Jul'20,26.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,534,12360.0,1 Bathrooms,Sale,Dec'23,66.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,498,5823.0,1 Bathrooms,Sale,Dec'19,29.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Judicial Layout,368,7065.0,1 Bathrooms,Sale,Jul'20,26.0
Anjanapura,1,1BHK Apartment in Judicial Layout,368,7065.0,1 Bathrooms,Sale,Oct'21,26.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,500,5800.0,1 Bathrooms,Sale,Dec'19,29.0
Anjanapura,1,1BHK Apartment in Kanakapura Road,536,8955.0,1 Bathrooms,Sale,Apr'21,48.0
Anjanapura,1,1BHK Apartment in Judicial Layout,368,7337.0,1 Bathrooms,Sale,Jun'21,27.0
Anjanapura,1,1BHK Apartment in Judicial Layout,365,7745.0,1 Bathrooms,Sale,Oct'21,28.27
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,498,5823.0,1 Bathrooms,Sale,Dec'19,29.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,534,10487.0,1 Bathrooms,Sale,Aug'20,56.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Judicial Layout,368,6793.0,1 Bathrooms,Sale,Jul'20,25.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,536,5970.0,1 Bathrooms,Sale,Dec'19,32.0
Anjanapura,1,1BHK Apartment in Kanakapura Road,645,7752.0,1 Bathrooms,Sale,Nov'19,50.0
Anjanapura,1,1BHK Apartment in Judicial Layout,368,7745.0,1 Bathrooms,Sale,Apr'18,28.5
Anjanapura,1,1BHK Apartment in Judicial Layout,368,7065.0,1 Bathrooms,Sale,Dec'21,26.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,386,7772.0,1 Bathrooms,Sale,Dec'21,30.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,536,5970.0,1 Bathrooms,Sale,Dec'19,32.0
Anjanapura,1,1BHK Apartment in Kanakapura Road,686,8236.0,1 Bathrooms,Sale,Mar'18,56.5
Anjanapura,1,1BHK Apartment in Kanakapura Road,536,6138.0,1 Bathrooms,Sale,Mar'18,32.9
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,536,5989.0,1 Bathrooms,Sale,Dec'19,32.1
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,498,6432.0,1 Bathrooms,Sale,Dec'19,32.03
Anjanapura,1,1BHK Apartment in Judicial Layout,N/A sq.ft.,,1 Bathrooms,Sale,Jun'21,32.03
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,534,10623.0,1 Bathrooms,Sale,Aug'20,56.72
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,536,5976.0,1 Bathrooms,Sale,Dec'19,32.03
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,498,6003.0,1 Bathrooms,Sale,Dec'19,29.89
Anjanapura,1,1BHK Apartment in Kanakapura Road,368,7065.0,1 Bathrooms,Sale,Jun'21,26.0
Anjanapura,1,Semi Furnished 1BHK Apartment in Kanakapura Road,368,7065.0,1 Bathrooms,Sale,Oct'21,26.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Anjanapura,633,7425.0,2 Bathrooms,Sale,Jun'18,47.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Anjanapura,782,7417.0,2 Bathrooms,Sale,May'18,58.0
Anjanapura,2,2BHK Apartment in Anjanapura,665,7218.0,2 Bathrooms,Sale,Aug'18,48.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Anjanapura,660,4242.0,2 Bathrooms,Sale,Mar'18,28.0
Anjanapura,2,2BHK Apartment in Anjanapura,1050,6857.0,2 Bathrooms,Sale,Jun'18,72.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Anjanapura,756,6085.0,2 Bathrooms,Sale,May'18,46.0
Anjanapura,2,2BHK Apartment in Anjanapura,983,6612.0,2 Bathrooms,Sale,Apr'18,65.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Anjanapura,536,4291.0,2 Bathrooms,Sale,Apr'18,23.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Anjanapura,665,7218.0,2 Bathrooms,Sale,Aug'18,48.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Anjanapura,951,6940.0,2 Bathrooms,Sale,Apr'18,66.0
Anjanapura,2,2BHK Apartment in Anjanapura,1035,5024.0,2 Bathrooms,Sale,Aug'17,52.0
Anjanapura,2,2BHK Apartment in Anjanapura,462,4762.0,2 Bathrooms,Sale,Dec'17,22.0
Anjanapura,2,2BHK Apartment in Anjanapura,742,5543.0,2 Bathrooms,Sale,Mar'18,41.12
Anjanapura,2,Semi Furnished 2BHK Apartment in Anjanapura,536,4291.0,2 Bathrooms,Sale,Apr'18,23.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Anjanapura,812,7389.0,2 Bathrooms,Sale,Mar'18,60.0
Anjanapura,2,2BHK Apartment in Anjanapura,921,5429.0,2 Bathrooms,Sale,Feb'18,50.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Judicial Layout,630,7143.0,2 Bathrooms,Sale,Jul'20,45.0
Anjanapura,2,Semi Furnished 2BHK Apartment in JP Nagar 9th Phase,749,7071.0,2 Bathrooms,Sale,Jul'20,52.96
Anjanapura,2,Semi Furnished 2BHK Apartment in Kanakapura Road,907,8645.0,2 Bathrooms,Sale,Jul'19,78.4
Anjanapura,2,2BHK Apartment in JP Nagar 9th Phase,751,7723.0,2 Bathrooms,Sale,Sep'20,58.0
Anjanapura,2,2BHK Apartment in Judicial Layout,630,7302.0,2 Bathrooms,Sale,Oct'21,46.0
Anjanapura,2,2BHK Apartment in Kanakapura Road,909,9131.0,2 Bathrooms,Sale,Dec'20,83.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Kanakapura Road,662,8158.0,2 Bathrooms,Sale,Dec'21,54.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Kanakapura Road,721,9293.0,2 Bathrooms,Sale,Jun'19,67.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Kanakapura Road,728,9700.0,2 Bathrooms,Sale,Jun'19,70.61
Anjanapura,2,Semi Furnished 2BHK Apartment in Kanakapura Road,988,11943.0,2 Bathrooms,Sale,Dec'23,118.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Kanakapura Road,907,8645.0,2 Bathrooms,Sale,Jul'19,78.4
Anjanapura,2,2BHK Apartment in Judicial Layout,890,4045.0,2 Bathrooms,Sale,Oct'21,36.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Judicial Layout,630,7937.0,2 Bathrooms,Sale,Dec'21,50.0
Anjanapura,2,Semi Furnished 2BHK Apartment in Judicial Layout,490,8163.0,2 Bathrooms,Sale,Dec'21,40.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Anjanapura,945,4233.0,3 Bathrooms,Sale,Apr'18,40.0
Anjanapura,3,3BHK Apartment in Anjanapura,1260,7222.0,3 Bathrooms,Sale,Apr'18,91.0
Anjanapura,3,3BHK Apartment in Anjanapura,1160,4914.0,2 Bathrooms,Sale,May'18,57.0
Anjanapura,3,3BHK Apartment in Anjanapura,805,7205.0,2 Bathrooms,Sale,Mar'18,58.0
Anjanapura,3,3BHK Apartment in Anjanapura,959,5436.0,3 Bathrooms,Sale,Mar'18,52.13
Anjanapura,3,3BHK Apartment in Anjanapura,1100,5909.0,3 Bathrooms,Sale,Apr'18,65.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Anjanapura,1019,4416.0,2 Bathrooms,Sale,Jan'18,45.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Kanakapura Road,1114,8646.0,3 Bathrooms,Sale,Jul'19,96.31
Anjanapura,3,Semi Furnished 3BHK Apartment in JP Nagar 9th Phase,1005,7068.0,3 Bathrooms,Sale,Jul'20,71.03
Anjanapura,3,3BHK Apartment in Kanakapura Road,1469,9871.0,3 Bathrooms,Sale,Jun'21,145.0
Anjanapura,3,3BHK Apartment in JP Nagar 9th Phase,887,7666.0,3 Bathrooms,Sale,Sep'20,68.0
Anjanapura,3,3BHK Apartment in Judicial Layout,910,7582.0,3 Bathrooms,Sale,Oct'21,69.0
Anjanapura,3,3BHK Apartment in Kanakapura Road,1192,9648.0,3 Bathrooms,Sale,Dec'20,115.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Kanakapura Road,925,7972.0,3 Bathrooms,Sale,Dec'21,73.73
Anjanapura,3,Semi Furnished 3BHK Apartment in Kanakapura Road,896,9375.0,3 Bathrooms,Sale,Jun'19,84.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Kanakapura Road,903,9700.0,3 Bathrooms,Sale,Jun'19,87.59
Anjanapura,3,Semi Furnished 3BHK Apartment in Judicial Layout,770,7143.0,2 Bathrooms,Sale,Jul'20,55.0
Anjanapura,3,3BHK Apartment in Kanakapura Road,896,11049.0,2 Bathrooms,Sale,May'18,99.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Kanakapura Road,1899,12059.0,3 Bathrooms,Sale,Dec'23,229.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Kanakapura Road,1114,8646.0,3 Bathrooms,Sale,Jul'19,96.31
Anjanapura,3,Semi Furnished 3BHK Apartment in JP Nagar 9th Phase,1072,7069.0,3 Bathrooms,Sale,Jul'20,75.78
Anjanapura,3,Semi Furnished 3BHK Apartment in Judicial Layout,770,7532.0,3 Bathrooms,Sale,Dec'21,58.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Kanakapura Road,1469,8562.0,3 Bathrooms,Sale,Dec'21,125.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Judicial Layout,910,8791.0,3 Bathrooms,Sale,Dec'21,80.0
Anjanapura,3,3BHK Apartment in Judicial Layout,1103,7616.0,3 Bathrooms,Sale,Jan'18,84.0
Anjanapura,3,Semi Furnished 3BHK Apartment in JP Nagar 9th Phase,1077,6407.0,3 Bathrooms,Sale,Sep'20,69.0
Anjanapura,3,3BHK Apartment in Judicial Layout,770,7143.0,3 Bathrooms,Sale,Dec'21,55.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Kanakapura Road,1290,7752.0,3 Bathrooms,Sale,May'18,100.0
Anjanapura,3,Semi Furnished 3BHK Apartment in Kanakapura Road,1160,6429.0,3 Bathrooms,Sale,Jan'18,74.57
Anjanapura,3,3BHK Apartment in J.P. Nagar,958,8003.0,3 Bathrooms,Sale,May'18,76.66
Kalkere,1,1BHK Apartment in Ramamurthy Nagar,252,11111.0,1 Bathrooms,Sale,Feb'18,28.0
Kalkere,2,Semi Furnished 2BHK Apartment in Kalkere,647,6646.0,2 Bathrooms,Sale,May'18,43.0
Kalkere,2,Semi Furnished 2BHK Apartment in Kalkere,648,8488.0,2 Bathrooms,Sale,Apr'18,55.0
Kalkere,2,Semi Furnished 2BHK Apartment in Kalkere,599,6010.0,2 Bathrooms,Sale,Apr'18,36.0
Kalkere,2,2BHK Apartment in Kalkere,599,6177.0,2 Bathrooms,Sale,Apr'18,37.0
Kalkere,2,Semi Furnished 2BHK Apartment in Horamavu,1029,4568.0,2 Bathrooms,Sale,May'18,47.0
Kalkere,2,Semi Furnished 2BHK Apartment in Babusa Palya,946,6342.0,2 Bathrooms,Sale,May'18,60.0
Kalkere,2,2BHK Apartment in Horamavu,1125,4800.0,2 Bathrooms,Sale,Jun'18,54.0
Kalkere,2,2BHK Apartment in Banasavadi,854,7963.0,2 Bathrooms,Sale,Jun'18,68.0
Kalkere,2,2BHK Apartment in Horamavu,846,8865.0,2 Bathrooms,Sale,May'18,75.0
Kalkere,2,2BHK Apartment in TC Palya Road,799,6258.0,2 Bathrooms,Sale,Jan'18,50.0
Kalkere,2,2BHK Apartment in Horamavu,722,6834.0,2 Bathrooms,Sale,Dec'18,49.34
Kalkere,2,Semi Furnished 2BHK Apartment in Ramamurthy Nagar,805,7453.0,2 Bathrooms,Sale,Mar'18,60.0
Kalkere,2,Semi Furnished 2BHK Apartment in Nanjappa Garden,802,9352.0,2 Bathrooms,Sale,Jan'18,75.0
Kalkere,2,2BHK Apartment in TC Palya,805,5807.0,2 Bathrooms,Sale,May'18,46.75
Kalkere,2,2BHK Apartment in Margondanahalli,892,5855.0,2 Bathrooms,Sale,May'18,52.23
Kalkere,2,2BHK Apartment in Ramamurthy Nagar,896,5852.0,2 Bathrooms,Sale,May'18,52.43
Kalkere,2,Fully Furnished 2BHK Apartment in Ramamurthy Nagar,1204,4070.0,2 Bathrooms,Sale,Mar'18,49.0
Kalkere,2,2BHK Apartment in Horamavu,1000,6500.0,2 Bathrooms,Sale,Jan'18,65.0
Kalkere,2,2BHK Apartment in Ramamurthy Nagar,753,5910.0,2 Bathrooms,Sale,May'18,44.5
Kalkere,2,Semi Furnished 2BHK Apartment in TC Palya Road,1080,4167.0,2 Bathrooms,Sale,Jun'18,45.0
Kalkere,2,Semi Furnished 2BHK Apartment in Ramamurthy Nagar,1080,4167.0,2 Bathrooms,Sale,Jun'18,45.0
Kalkere,2,2BHK Apartment in Margondanahalli,934,7281.0,2 Bathrooms,Sale,Apr'18,68.0
Kalkere,2,Semi Furnished 2BHK Apartment in Ramamurthy Nagar,1080,4167.0,2 Bathrooms,Sale,Jun'18,45.0
Kalkere,2,2BHK Apartment in K Channasandra,827,7146.0,2 Bathrooms,Sale,Jun'19,59.1
Kalkere,2,2BHK Apartment in Horamavu Agara,940,4415.0,2 Bathrooms,Sale,Jul'18,41.5
Kalkere,2,2BHK Apartment in Horamavu,743,6326.0,2 Bathrooms,Sale,May'18,47.0
Kalkere,2,2BHK Apartment in Horamavu,1018,7582.0,2 Bathrooms,Sale,Jul'19,77.18
Kalkere,2,Fully Furnished 2BHK Apartment in Horamavu,812,7143.0,2 Bathrooms,Sale,Apr'18,58.0
Kalkere,2,Fully Furnished 2BHK Apartment in Horamavu,1430,4755.0,2 Bathrooms,Sale,Apr'18,68.0
Kalkere,2,Semi Furnished 2BHK Apartment in Horamavu,960,6667.0,2 Bathrooms,Sale,Dec'17,64.0
Kalkere,3,Semi Furnished 3BHK Apartment in Kalkere,1344,7887.0,3 Bathrooms,Sale,Apr'18,106.0
Kalkere,3,3BHK Apartment in Kalkere,906,5298.0,2 Bathrooms,Sale,Apr'18,48.0
